# Farfield Pattern Export
# Frequency [Hz]: 3.000000e+09
# N elements: 32
# Directivity [dBi]: 9.24
# Theta points: 401, Phi points: 401
Theta [deg.]; Phi [deg.]; Abs(Dir.)[dB]; Abs(F); Phase(F)[deg.]
-59.4000; -30.6000; -14.3331; 0.192019; -180.0000
-58.9500; -30.6000; -14.1189; 0.196814; -180.0000
-58.5000; -30.6000; -13.9155; 0.201477; -180.0000
-58.0500; -30.6000; -13.7229; 0.205994; 180.0000
-57.6000; -30.6000; -13.5411; 0.210351; 180.0000
-57.1500; -30.6000; -13.3701; 0.214533; 180.0000
-56.7000; -30.6000; -13.2100; 0.218524; 180.0000
-56.2500; -30.6000; -13.0608; 0.222310; 180.0000
-55.8000; -30.6000; -12.9226; 0.225875; -180.0000
-55.3500; -30.6000; -12.7956; 0.229204; 180.0000
-54.9000; -30.6000; -12.6797; 0.232281; -180.0000
-54.4500; -30.6000; -12.5752; 0.235092; -180.0000
-54.0000; -30.6000; -12.4823; 0.237622; -180.0000
-53.5500; -30.6000; -12.4010; 0.239855; -180.0000
-53.1000; -30.6000; -12.3317; 0.241778; -180.0000
-52.6500; -30.6000; -12.2745; 0.243375; 180.0000
-52.2000; -30.6000; -12.2297; 0.244632; -180.0000
-51.7500; -30.6000; -12.1977; 0.245537; 180.0000
-51.3000; -30.6000; -12.1786; 0.246076; -180.0000
-50.8500; -30.6000; -12.1730; 0.246236; 180.0000
-50.4000; -30.6000; -12.1811; 0.246006; -180.0000
-49.9500; -30.6000; -12.2034; 0.245374; -180.0000
-49.5000; -30.6000; -12.2405; 0.244330; 180.0000
-49.0500; -30.6000; -12.2928; 0.242863; 180.0000
-48.6000; -30.6000; -12.3609; 0.240966; 180.0000
-48.1500; -30.6000; -12.4455; 0.238630; 180.0000
-47.7000; -30.6000; -12.5474; 0.235848; 180.0000
-47.2500; -30.6000; -12.6673; 0.232614; -180.0000
-46.8000; -30.6000; -12.8062; 0.228923; -180.0000
-46.3500; -30.6000; -12.9652; 0.224771; 180.0000
-45.9000; -30.6000; -13.1454; 0.220156; 180.0000
-45.4500; -30.6000; -13.3481; 0.215076; 180.0000
-45.0000; -30.6000; -13.5750; 0.209533; 180.0000
-44.5500; -30.6000; -13.8276; 0.203525; 180.0000
-44.1000; -30.6000; -14.1081; 0.197058; -180.0000
-43.6500; -30.6000; -14.4188; 0.190134; 180.0000
-43.2000; -30.6000; -14.7624; 0.182759; 180.0000
-42.7500; -30.6000; -15.1422; 0.174940; 180.0000
-42.3000; -30.6000; -15.5620; 0.166686; -180.0000
-41.8500; -30.6000; -16.0265; 0.158007; -180.0000
-41.4000; -30.6000; -16.5413; 0.148914; -180.0000
-40.9500; -30.6000; -17.1134; 0.139421; 180.0000
-40.5000; -30.6000; -17.7518; 0.129542; 180.0000
-40.0500; -30.6000; -18.4677; 0.119293; 180.0000
-39.6000; -30.6000; -19.2761; 0.108691; 180.0000
-39.1500; -30.6000; -20.1971; 0.097757; -180.0000
-38.7000; -30.6000; -21.2587; 0.086509; 180.0000
-38.2500; -30.6000; -22.5021; 0.074972; 180.0000
-37.8000; -30.6000; -23.9902; 0.063167; 180.0000
-37.3500; -30.6000; -25.8283; 0.051119; 180.0000
-36.9000; -30.6000; -28.2111; 0.038855; -180.0000
-36.4500; -30.6000; -31.5675; 0.026401; -180.0000
-36.0000; -30.6000; -37.2109; 0.013787; 180.0000
-35.5500; -30.6000; -59.6594; 0.001040; 180.0000
-35.1000; -30.6000; -38.5565; 0.011808; 0.0000
-34.6500; -30.6000; -32.1369; 0.024726; 0.0000
-34.2000; -30.6000; -28.4773; 0.037682; 0.0000
-33.7500; -30.6000; -25.9095; 0.050644; 0.0000
-33.3000; -30.6000; -23.9340; 0.063577; 0.0000
-32.8500; -30.6000; -22.3326; 0.076449; -0.0000
-32.4000; -30.6000; -20.9903; 0.089224; 0.0000
-31.9500; -30.6000; -19.8391; 0.101869; 0.0000
-31.5000; -30.6000; -18.8353; 0.114350; 0.0000
-31.0500; -30.6000; -17.9493; 0.126630; -0.0000
-30.6000; -30.6000; -17.1599; 0.138677; 0.0000
-30.1500; -30.6000; -16.4518; 0.150456; 0.0000
-29.7000; -30.6000; -15.8133; 0.161933; 0.0000
-29.2500; -30.6000; -15.2353; 0.173076; -0.0000
-28.8000; -30.6000; -14.7107; 0.183851; 0.0000
-28.3500; -30.6000; -14.2337; 0.194228; 0.0000
-27.9000; -30.6000; -13.7999; 0.204176; 0.0000
-27.4500; -30.6000; -13.4053; 0.213665; 0.0000
-27.0000; -30.6000; -13.0469; 0.222668; 0.0000
-26.5500; -30.6000; -12.7219; 0.231156; 0.0000
-26.1000; -30.6000; -12.4282; 0.239106; 0.0000
-25.6500; -30.6000; -12.1639; 0.246493; -0.0000
-25.2000; -30.6000; -11.9274; 0.253296; 0.0000
-24.7500; -30.6000; -11.7174; 0.259495; 0.0000
-24.3000; -30.6000; -11.5328; 0.265071; 0.0000
-23.8500; -30.6000; -11.3724; 0.270009; 0.0000
-23.4000; -30.6000; -11.2356; 0.274295; 0.0000
-22.9500; -30.6000; -11.1217; 0.277918; 0.0000
-22.5000; -30.6000; -11.0300; 0.280868; 0.0000
-22.0500; -30.6000; -10.9600; 0.283139; 0.0000
-21.6000; -30.6000; -10.9114; 0.284727; 0.0000
-21.1500; -30.6000; -10.8839; 0.285630; -0.0000
-20.7000; -30.6000; -10.8772; 0.285850; -0.0000
-20.2500; -30.6000; -10.8913; 0.285388; 0.0000
-19.8000; -30.6000; -10.9259; 0.284253; 0.0000
-19.3500; -30.6000; -10.9811; 0.282453; 0.0000
-18.9000; -30.6000; -11.0569; 0.279998; 0.0000
-18.4500; -30.6000; -11.1534; 0.276903; -0.0000
-18.0000; -30.6000; -11.2709; 0.273185; -0.0000
-17.5500; -30.6000; -11.4094; 0.268863; -0.0000
-17.1000; -30.6000; -11.5693; 0.263958; 0.0000
-16.6500; -30.6000; -11.7510; 0.258494; 0.0000
-16.2000; -30.6000; -11.9549; 0.252497; 0.0000
-15.7500; -30.6000; -12.1814; 0.245996; 0.0000
-15.3000; -30.6000; -12.4312; 0.239022; 0.0000
-14.8500; -30.6000; -12.7050; 0.231607; -0.0000
-14.4000; -30.6000; -13.0034; 0.223785; 0.0000
-13.9500; -30.6000; -13.3273; 0.215592; 0.0000
-13.5000; -30.6000; -13.6778; 0.207067; 0.0000
-13.0500; -30.6000; -14.0558; 0.198249; 0.0000
-12.6000; -30.6000; -14.4626; 0.189178; 0.0000
-12.1500; -30.6000; -14.8996; 0.179895; 0.0000
-11.7000; -30.6000; -15.3683; 0.170444; 0.0000
-11.2500; -30.6000; -15.8706; 0.160868; 0.0000
-10.8000; -30.6000; -16.4084; 0.151210; 0.0000
-10.3500; -30.6000; -16.9839; 0.141515; 0.0000
-9.9000; -30.6000; -17.5999; 0.131827; 0.0000
-9.4500; -30.6000; -18.2592; 0.122191; 0.0000
-9.0000; -30.6000; -18.9653; 0.112650; 0.0000
-8.5500; -30.6000; -19.7222; 0.103249; 0.0000
-8.1000; -30.6000; -20.5346; 0.094031; 0.0000
-7.6500; -30.6000; -21.4078; 0.085038; 0.0000
-7.2000; -30.6000; -22.3483; 0.076311; 0.0000
-6.7500; -30.6000; -23.3639; 0.067890; 0.0000
-6.3000; -30.6000; -24.4639; 0.059815; 0.0000
-5.8500; -30.6000; -25.6597; 0.052121; 0.0000
-5.4000; -30.6000; -26.9655; 0.044846; 0.0000
-4.9500; -30.6000; -28.3993; 0.038022; 0.0000
-4.5000; -30.6000; -29.9842; 0.031680; 0.0000
-4.0500; -30.6000; -31.7505; 0.025851; 0.0000
-3.6000; -30.6000; -33.7393; 0.020560; 0.0000
-3.1500; -30.6000; -36.0086; 0.015833; 0.0000
-2.7000; -30.6000; -38.6428; 0.011691; 0.0000
-2.2500; -30.6000; -41.7731; 0.008154; 0.0000
-1.8000; -30.6000; -45.6193; 0.005236; 0.0000
-1.3500; -30.6000; -50.5934; 0.002953; 0.0000
-0.9000; -30.6000; -57.6203; 0.001315; 0.0000
-0.4500; -30.6000; -69.6514; 0.000329; 0.0000
0.0000; -30.6000; -200.0000; 0.000000; 0.0000
0.4500; -30.6000; -69.6514; 0.000329; -0.0000
0.9000; -30.6000; -57.6203; 0.001315; -0.0000
1.3500; -30.6000; -50.5934; 0.002953; 0.0000
1.8000; -30.6000; -45.6193; 0.005236; 0.0000
2.2500; -30.6000; -41.7731; 0.008154; 0.0000
2.7000; -30.6000; -38.6428; 0.011691; -0.0000
3.1500; -30.6000; -36.0086; 0.015833; -0.0000
3.6000; -30.6000; -33.7393; 0.020560; 0.0000
4.0500; -30.6000; -31.7505; 0.025851; 0.0000
4.5000; -30.6000; -29.9842; 0.031680; 0.0000
4.9500; -30.6000; -28.3993; 0.038022; -0.0000
5.4000; -30.6000; -26.9655; 0.044846; 0.0000
5.8500; -30.6000; -25.6597; 0.052121; 0.0000
6.3000; -30.6000; -24.4639; 0.059815; 0.0000
6.7500; -30.6000; -23.3639; 0.067890; 0.0000
7.2000; -30.6000; -22.3483; 0.076311; -0.0000
7.6500; -30.6000; -21.4078; 0.085038; -0.0000
8.1000; -30.6000; -20.5346; 0.094031; 0.0000
8.5500; -30.6000; -19.7222; 0.103249; -0.0000
9.0000; -30.6000; -18.9653; 0.112650; 0.0000
9.4500; -30.6000; -18.2592; 0.122191; -0.0000
9.9000; -30.6000; -17.5999; 0.131827; 0.0000
10.3500; -30.6000; -16.9839; 0.141515; 0.0000
10.8000; -30.6000; -16.4084; 0.151210; 0.0000
11.2500; -30.6000; -15.8706; 0.160868; 0.0000
11.7000; -30.6000; -15.3683; 0.170444; -0.0000
12.1500; -30.6000; -14.8996; 0.179895; 0.0000
12.6000; -30.6000; -14.4626; 0.189178; 0.0000
13.0500; -30.6000; -14.0558; 0.198249; 0.0000
13.5000; -30.6000; -13.6778; 0.207067; -0.0000
13.9500; -30.6000; -13.3273; 0.215592; 0.0000
14.4000; -30.6000; -13.0034; 0.223785; 0.0000
14.8500; -30.6000; -12.7050; 0.231607; 0.0000
15.3000; -30.6000; -12.4312; 0.239022; -0.0000
15.7500; -30.6000; -12.1814; 0.245996; 0.0000
16.2000; -30.6000; -11.9549; 0.252497; -0.0000
16.6500; -30.6000; -11.7510; 0.258494; -0.0000
17.1000; -30.6000; -11.5693; 0.263958; -0.0000
17.5500; -30.6000; -11.4094; 0.268863; 0.0000
18.0000; -30.6000; -11.2709; 0.273185; 0.0000
18.4500; -30.6000; -11.1534; 0.276903; 0.0000
18.9000; -30.6000; -11.0569; 0.279998; -0.0000
19.3500; -30.6000; -10.9811; 0.282453; -0.0000
19.8000; -30.6000; -10.9259; 0.284253; 0.0000
20.2500; -30.6000; -10.8913; 0.285388; 0.0000
20.7000; -30.6000; -10.8772; 0.285850; -0.0000
21.1500; -30.6000; -10.8839; 0.285630; 0.0000
21.6000; -30.6000; -10.9114; 0.284727; 0.0000
22.0500; -30.6000; -10.9600; 0.283139; 0.0000
22.5000; -30.6000; -11.0300; 0.280868; -0.0000
22.9500; -30.6000; -11.1217; 0.277918; 0.0000
23.4000; -30.6000; -11.2356; 0.274295; 0.0000
23.8500; -30.6000; -11.3724; 0.270009; 0.0000
24.3000; -30.6000; -11.5328; 0.265071; 0.0000
24.7500; -30.6000; -11.7174; 0.259495; -0.0000
25.2000; -30.6000; -11.9274; 0.253296; 0.0000
25.6500; -30.6000; -12.1639; 0.246493; -0.0000
26.1000; -30.6000; -12.4282; 0.239106; 0.0000
26.5500; -30.6000; -12.7219; 0.231156; 0.0000
27.0000; -30.6000; -13.0469; 0.222668; 0.0000
27.4500; -30.6000; -13.4053; 0.213665; 0.0000
27.9000; -30.6000; -13.7999; 0.204176; 0.0000
28.3500; -30.6000; -14.2337; 0.194228; 0.0000
28.8000; -30.6000; -14.7107; 0.183851; -0.0000
29.2500; -30.6000; -15.2353; 0.173076; -0.0000
29.7000; -30.6000; -15.8133; 0.161933; -0.0000
30.1500; -30.6000; -16.4518; 0.150456; 0.0000
30.6000; -30.6000; -17.1599; 0.138677; 0.0000
31.0500; -30.6000; -17.9493; 0.126630; -0.0000
31.5000; -30.6000; -18.8353; 0.114350; 0.0000
31.9500; -30.6000; -19.8391; 0.101869; 0.0000
32.4000; -30.6000; -20.9903; 0.089224; 0.0000
32.8500; -30.6000; -22.3326; 0.076449; 0.0000
33.3000; -30.6000; -23.9340; 0.063577; -0.0000
33.7500; -30.6000; -25.9095; 0.050644; -0.0000
34.2000; -30.6000; -28.4773; 0.037682; 0.0000
34.6500; -30.6000; -32.1369; 0.024726; 0.0000
35.1000; -30.6000; -38.5565; 0.011808; 0.0000
35.5500; -30.6000; -59.6594; 0.001040; -180.0000
36.0000; -30.6000; -37.2109; 0.013787; -180.0000
36.4500; -30.6000; -31.5675; 0.026401; -180.0000
36.9000; -30.6000; -28.2111; 0.038855; 180.0000
37.3500; -30.6000; -25.8283; 0.051119; 180.0000
37.8000; -30.6000; -23.9902; 0.063167; 180.0000
38.2500; -30.6000; -22.5021; 0.074972; -180.0000
38.7000; -30.6000; -21.2587; 0.086509; 180.0000
39.1500; -30.6000; -20.1971; 0.097757; 180.0000
39.6000; -30.6000; -19.2761; 0.108691; -180.0000
40.0500; -30.6000; -18.4677; 0.119293; 180.0000
40.5000; -30.6000; -17.7518; 0.129542; -180.0000
40.9500; -30.6000; -17.1134; 0.139421; 180.0000
41.4000; -30.6000; -16.5413; 0.148914; 180.0000
41.8500; -30.6000; -16.0265; 0.158007; -180.0000
42.3000; -30.6000; -15.5620; 0.166686; -180.0000
42.7500; -30.6000; -15.1422; 0.174940; 180.0000
43.2000; -30.6000; -14.7624; 0.182759; 180.0000
43.6500; -30.6000; -14.4188; 0.190134; 180.0000
44.1000; -30.6000; -14.1081; 0.197058; -180.0000
44.5500; -30.6000; -13.8276; 0.203525; 180.0000
45.0000; -30.6000; -13.5750; 0.209533; 180.0000
45.4500; -30.6000; -13.3481; 0.215076; -180.0000
45.9000; -30.6000; -13.1454; 0.220156; -180.0000
46.3500; -30.6000; -12.9652; 0.224771; 180.0000
46.8000; -30.6000; -12.8062; 0.228923; -180.0000
47.2500; -30.6000; -12.6673; 0.232614; -180.0000
47.7000; -30.6000; -12.5474; 0.235848; 180.0000
48.1500; -30.6000; -12.4455; 0.238630; 180.0000
48.6000; -30.6000; -12.3609; 0.240966; 180.0000
49.0500; -30.6000; -12.2928; 0.242863; 180.0000
49.5000; -30.6000; -12.2405; 0.244330; -180.0000
49.9500; -30.6000; -12.2034; 0.245374; -180.0000
50.4000; -30.6000; -12.1811; 0.246006; 180.0000
50.8500; -30.6000; -12.1730; 0.246236; -180.0000
51.3000; -30.6000; -12.1786; 0.246076; 180.0000
51.7500; -30.6000; -12.1977; 0.245537; 180.0000
52.2000; -30.6000; -12.2297; 0.244632; 180.0000
52.6500; -30.6000; -12.2745; 0.243375; -180.0000
53.1000; -30.6000; -12.3317; 0.241778; 180.0000
53.5500; -30.6000; -12.4010; 0.239855; -180.0000
54.0000; -30.6000; -12.4823; 0.237622; 180.0000
54.4500; -30.6000; -12.5752; 0.235092; 180.0000
54.9000; -30.6000; -12.6797; 0.232281; 180.0000
55.3500; -30.6000; -12.7956; 0.229204; 180.0000
55.8000; -30.6000; -12.9226; 0.225875; 180.0000
56.2500; -30.6000; -13.0608; 0.222310; 180.0000
56.7000; -30.6000; -13.2100; 0.218524; 180.0000
57.1500; -30.6000; -13.3701; 0.214533; -180.0000
57.6000; -30.6000; -13.5411; 0.210351; 180.0000
58.0500; -30.6000; -13.7229; 0.205994; 180.0000
58.5000; -30.6000; -13.9155; 0.201477; 180.0000
58.9500; -30.6000; -14.1189; 0.196814; 180.0000
59.4000; -30.6000; -14.3331; 0.192019; 180.0000
59.8500; -30.6000; -14.5582; 0.187108; -180.0000
60.3000; -30.6000; -14.7941; 0.182093; -180.0000
60.7500; -30.6000; -15.0410; 0.176990; 180.0000
61.2000; -30.6000; -15.2991; 0.171809; 180.0000
61.6500; -30.6000; -15.5683; 0.166566; -180.0000
62.1000; -30.6000; -15.8489; 0.161271; -180.0000
62.5500; -30.6000; -16.1410; 0.155938; 180.0000
63.0000; -30.6000; -16.4448; 0.150577; 180.0000
63.4500; -30.6000; -16.7607; 0.145200; 180.0000
63.9000; -30.6000; -17.0888; 0.139818; 180.0000
64.3500; -30.6000; -17.4294; 0.134440; 180.0000
64.8000; -30.6000; -17.7830; 0.129078; 180.0000
65.2500; -30.6000; -18.1499; 0.123739; 180.0000
65.7000; -30.6000; -18.5306; 0.118433; 180.0000
66.1500; -30.6000; -18.9256; 0.113167; 180.0000
66.6000; -30.6000; -19.3354; 0.107951; 180.0000
67.0500; -30.6000; -19.7609; 0.102791; -180.0000
67.5000; -30.6000; -20.2026; 0.097694; 180.0000
67.9500; -30.6000; -20.6615; 0.092667; 180.0000
68.4000; -30.6000; -21.1385; 0.087715; 180.0000
68.8500; -30.6000; -21.6347; 0.082844; -180.0000
69.3000; -30.6000; -22.1515; 0.078059; 180.0000
69.7500; -30.6000; -22.6902; 0.073365; 180.0000
70.2000; -30.6000; -23.2526; 0.068766; -180.0000
70.6500; -30.6000; -23.8406; 0.064264; -180.0000
71.1000; -30.6000; -24.4565; 0.059865; -180.0000
71.5500; -30.6000; -25.1031; 0.055571; 180.0000
72.0000; -30.6000; -25.7835; 0.051384; 180.0000
72.4500; -30.6000; -26.5016; 0.047306; 180.0000
72.9000; -30.6000; -27.2621; 0.043341; -180.0000
73.3500; -30.6000; -28.0707; 0.039488; 180.0000
73.8000; -30.6000; -28.9346; 0.035749; 180.0000
74.2500; -30.6000; -29.8628; 0.032126; 180.0000
74.7000; -30.6000; -30.8668; 0.028619; 180.0000
75.1500; -30.6000; -31.9621; 0.025229; 180.0000
75.6000; -30.6000; -33.1694; 0.021955; -180.0000
76.0500; -30.6000; -34.5179; 0.018798; 180.0000
76.5000; -30.6000; -36.0505; 0.015757; 180.0000
76.9500; -30.6000; -37.8340; 0.012832; 180.0000
77.4000; -30.6000; -39.9801; 0.010023; -180.0000
77.8500; -30.6000; -42.6999; 0.007328; 180.0000
78.3000; -30.6000; -46.4705; 0.004748; -180.0000
78.7500; -30.6000; -52.8424; 0.002280; -180.0000
79.2000; -30.6000; -82.3318; 0.000076; -0.0000
79.6500; -30.6000; -52.6826; 0.002322; 0.0000
80.1000; -30.6000; -47.0165; 0.004458; 0.0000
80.5500; -30.6000; -43.7596; 0.006487; 0.0000
81.0000; -30.6000; -41.5058; 0.008408; -0.0000
81.4500; -30.6000; -39.8069; 0.010225; 0.0000
81.9000; -30.6000; -38.4617; 0.011938; -0.0000
82.3500; -30.6000; -37.3626; 0.013548; 0.0000
82.8000; -30.6000; -36.4451; 0.015057; 0.0000
83.2500; -30.6000; -35.6678; 0.016467; -0.0000
83.7000; -30.6000; -35.0021; 0.017778; 0.0000
84.1500; -30.6000; -34.4281; 0.018993; -0.0000
84.6000; -30.6000; -33.9308; 0.020112; -0.0000
85.0500; -30.6000; -33.4992; 0.021137; 0.0000
85.5000; -30.6000; -33.1246; 0.022068; -0.0000
85.9500; -30.6000; -32.8004; 0.022908; -0.0000
86.4000; -30.6000; -32.5213; 0.023656; -0.0000
86.8500; -30.6000; -32.2830; 0.024314; 0.0000
87.3000; -30.6000; -32.0823; 0.024882; -0.0000
87.7500; -30.6000; -31.9164; 0.025362; 0.0000
88.2000; -30.6000; -31.7832; 0.025754; -0.0000
88.6500; -30.6000; -31.6813; 0.026058; -0.0000
89.1000; -30.6000; -31.6093; 0.026275; 0.0000
89.5500; -30.6000; -31.5664; 0.026405; 0.0000
90.0000; -30.6000; -31.5521; 0.026448; -0.0000
-90.0000; -29.7000; -37.7471; 0.012961; -180.0000
-89.5500; -29.7000; -37.7170; 0.013006; 180.0000
-89.1000; -29.7000; -37.6271; 0.013141; 180.0000
-88.6500; -29.7000; -37.4793; 0.013367; 180.0000
-88.2000; -29.7000; -37.2763; 0.013683; 180.0000
-87.7500; -29.7000; -37.0216; 0.014090; 180.0000
-87.3000; -29.7000; -36.7196; 0.014589; 180.0000
-86.8500; -29.7000; -36.3749; 0.015179; 180.0000
-86.4000; -29.7000; -35.9926; 0.015863; 180.0000
-85.9500; -29.7000; -35.5775; 0.016639; -180.0000
-85.5000; -29.7000; -35.1344; 0.017510; 180.0000
-85.0500; -29.7000; -34.6681; 0.018475; 180.0000
-84.6000; -29.7000; -34.1828; 0.019537; -180.0000
-84.1500; -29.7000; -33.6823; 0.020696; -180.0000
-83.7000; -29.7000; -33.1701; 0.021953; -180.0000
-83.2500; -29.7000; -32.6494; 0.023309; 180.0000
-82.8000; -29.7000; -32.1229; 0.024766; -180.0000
-82.3500; -29.7000; -31.5928; 0.026324; 180.0000
-81.9000; -29.7000; -31.0613; 0.027986; 180.0000
-81.4500; -29.7000; -30.5300; 0.029751; 180.0000
-81.0000; -29.7000; -30.0003; 0.031622; 180.0000
-80.5500; -29.7000; -29.4735; 0.033599; 180.0000
-80.1000; -29.7000; -28.9506; 0.035684; -180.0000
-79.6500; -29.7000; -28.4324; 0.037878; -180.0000
-79.2000; -29.7000; -27.9196; 0.040181; 180.0000
-78.7500; -29.7000; -27.4127; 0.042596; 180.0000
-78.3000; -29.7000; -26.9122; 0.045122; 180.0000
-77.8500; -29.7000; -26.4185; 0.047761; 180.0000
-77.4000; -29.7000; -25.9319; 0.050513; -180.0000
-76.9500; -29.7000; -25.4525; 0.053380; -180.0000
-76.5000; -29.7000; -24.9805; 0.056361; 180.0000
-76.0500; -29.7000; -24.5161; 0.059456; 180.0000
-75.6000; -29.7000; -24.0594; 0.062666; -180.0000
-75.1500; -29.7000; -23.6103; 0.065991; -180.0000
-74.7000; -29.7000; -23.1691; 0.069430; 180.0000
-74.2500; -29.7000; -22.7356; 0.072983; -180.0000
-73.8000; -29.7000; -22.3099; 0.076649; -180.0000
-73.3500; -29.7000; -21.8920; 0.080426; 180.0000
-72.9000; -29.7000; -21.4819; 0.084315; 180.0000
-72.4500; -29.7000; -21.0796; 0.088312; -180.0000
-72.0000; -29.7000; -20.6850; 0.092417; 180.0000
-71.5500; -29.7000; -20.2981; 0.096626; 180.0000
-71.1000; -29.7000; -19.9190; 0.100937; 180.0000
-70.6500; -29.7000; -19.5475; 0.105347; 180.0000
-70.2000; -29.7000; -19.1837; 0.109854; 180.0000
-69.7500; -29.7000; -18.8275; 0.114452; 180.0000
-69.3000; -29.7000; -18.4790; 0.119138; 180.0000
-68.8500; -29.7000; -18.1381; 0.123907; 180.0000
-68.4000; -29.7000; -17.8047; 0.128755; 180.0000
-67.9500; -29.7000; -17.4789; 0.133676; 180.0000
-67.5000; -29.7000; -17.1607; 0.138664; -180.0000
-67.0500; -29.7000; -16.8501; 0.143712; 180.0000
-66.6000; -29.7000; -16.5471; 0.148815; -180.0000
-66.1500; -29.7000; -16.2516; 0.153964; -180.0000
-65.7000; -29.7000; -15.9638; 0.159152; 180.0000
-65.2500; -29.7000; -15.6835; 0.164371; -180.0000
-64.8000; -29.7000; -15.4109; 0.169611; 180.0000
-64.3500; -29.7000; -15.1459; 0.174865; -180.0000
-63.9000; -29.7000; -14.8887; 0.180122; -180.0000
-63.4500; -29.7000; -14.6391; 0.185372; -180.0000
-63.0000; -29.7000; -14.3973; 0.190605; 180.0000
-62.5500; -29.7000; -14.1633; 0.195810; 180.0000
-62.1000; -29.7000; -13.9372; 0.200974; 180.0000
-61.6500; -29.7000; -13.7190; 0.206087; -180.0000
-61.2000; -29.7000; -13.5088; 0.211136; 180.0000
-60.7500; -29.7000; -13.3066; 0.216108; -180.0000
-60.3000; -29.7000; -13.1125; 0.220991; -180.0000
-59.8500; -29.7000; -12.9267; 0.225770; 180.0000
-59.4000; -29.7000; -12.7492; 0.230432; -180.0000
-58.9500; -29.7000; -12.5800; 0.234963; -180.0000
-58.5000; -29.7000; -12.4194; 0.239349; 180.0000
-58.0500; -29.7000; -12.2674; 0.243575; 180.0000
-57.6000; -29.7000; -12.1241; 0.247626; 180.0000
-57.1500; -29.7000; -11.9897; 0.251487; 180.0000
-56.7000; -29.7000; -11.8643; 0.255144; -180.0000
-56.2500; -29.7000; -11.7481; 0.258581; -180.0000
-55.8000; -29.7000; -11.6412; 0.261783; -180.0000
-55.3500; -29.7000; -11.5438; 0.264734; 180.0000
-54.9000; -29.7000; -11.4561; 0.267420; -180.0000
-54.4500; -29.7000; -11.3783; 0.269826; 180.0000
-54.0000; -29.7000; -11.3107; 0.271936; 180.0000
-53.5500; -29.7000; -11.2533; 0.273737; -180.0000
-53.1000; -29.7000; -11.2066; 0.275213; -180.0000
-52.6500; -29.7000; -11.1708; 0.276351; 180.0000
-52.2000; -29.7000; -11.1461; 0.277136; 180.0000
-51.7500; -29.7000; -11.1330; 0.277556; -180.0000
-51.3000; -29.7000; -11.1317; 0.277598; -180.0000
-50.8500; -29.7000; -11.1426; 0.277250; -180.0000
-50.4000; -29.7000; -11.1661; 0.276500; -180.0000
-49.9500; -29.7000; -11.2027; 0.275338; -180.0000
-49.5000; -29.7000; -11.2528; 0.273752; 180.0000
-49.0500; -29.7000; -11.3171; 0.271735; -180.0000
-48.6000; -29.7000; -11.3960; 0.269278; 180.0000
-48.1500; -29.7000; -11.4902; 0.266373; -180.0000
-47.7000; -29.7000; -11.6004; 0.263014; -180.0000
-47.2500; -29.7000; -11.7275; 0.259195; 180.0000
-46.8000; -29.7000; -11.8722; 0.254912; 180.0000
-46.3500; -29.7000; -12.0356; 0.250162; 180.0000
-45.9000; -29.7000; -12.2187; 0.244944; -180.0000
-45.4500; -29.7000; -12.4227; 0.239256; -180.0000
-45.0000; -29.7000; -12.6492; 0.233100; 180.0000
-44.5500; -29.7000; -12.8995; 0.226476; 180.0000
-44.1000; -29.7000; -13.1757; 0.219390; 180.0000
-43.6500; -29.7000; -13.4796; 0.211845; 180.0000
-43.2000; -29.7000; -13.8139; 0.203848; -180.0000
-42.7500; -29.7000; -14.1812; 0.195407; -180.0000
-42.3000; -29.7000; -14.5850; 0.186531; -180.0000
-41.8500; -29.7000; -15.0292; 0.177231; -180.0000
-41.4000; -29.7000; -15.5187; 0.167519; -180.0000
-40.9500; -29.7000; -16.0594; 0.157409; -180.0000
-40.5000; -29.7000; -16.6586; 0.146916; -180.0000
-40.0500; -29.7000; -17.3255; 0.136058; -180.0000
-39.6000; -29.7000; -18.0721; 0.124852; -180.0000
-39.1500; -29.7000; -18.9140; 0.113318; 180.0000
-38.7000; -29.7000; -19.8725; 0.101478; -180.0000
-38.2500; -29.7000; -20.9777; 0.089355; -180.0000
-37.8000; -29.7000; -22.2734; 0.076971; -180.0000
-37.3500; -29.7000; -23.8285; 0.064354; 180.0000
-36.9000; -29.7000; -25.7590; 0.051529; -180.0000
-36.4500; -29.7000; -28.2855; 0.038523; 180.0000
-36.0000; -29.7000; -31.9146; 0.025367; 180.0000
-35.5500; -29.7000; -38.3518; 0.012090; 180.0000
-35.1000; -29.7000; -57.8676; 0.001278; 0.0000
-34.6500; -29.7000; -36.6509; 0.014705; 0.0000
-34.2000; -29.7000; -31.0083; 0.028157; 0.0000
-33.7500; -29.7000; -27.6176; 0.041602; -0.0000
-33.3000; -29.7000; -25.1917; 0.055007; -0.0000
-32.8500; -29.7000; -23.3069; 0.068336; 0.0000
-32.4000; -29.7000; -21.7708; 0.081557; 0.0000
-31.9500; -29.7000; -20.4792; 0.094633; -0.0000
-31.5000; -29.7000; -19.3694; 0.107530; 0.0000
-31.0500; -29.7000; -18.4010; 0.120213; 0.0000
-30.6000; -29.7000; -17.5460; 0.132648; 0.0000
-30.1500; -29.7000; -16.7845; 0.144801; -0.0000
-29.7000; -29.7000; -16.1020; 0.156638; 0.0000
-29.2500; -29.7000; -15.4873; 0.168126; 0.0000
